Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Oloron-Sainte-Marie;43.19;-0.6;21/08/2026;6;AVERSES;21.2;15.5
Pau;43.3;-0.37;17/08/2026;2;NUAGEUX;28.2;19.6
Pau;43.3;-0.37;18/08/2026;0;SOLEIL;31;19.2
Pau;43.3;-0.37;19/08/2026;0;SOLEIL;30.2;18
Pau;43.3;-0.37;20/08/2026;6;AVERSES;24.1;18.6
Pau;43.3;-0.37;21/08/2026;6;AVERSES;22.9;16.5
Saint-Jean-de-Luz;43.38;-1.66;17/08/2026;2;NUAGEUX;26.7;20.2
Saint-Jean-de-Luz;43.38;-1.66;18/08/2026;0;SOLEIL;26.6;20.1
Saint-Jean-de-Luz;43.38;-1.66;19/08/2026;0;SOLEIL;26.1;19.1
Saint-Jean-de-Luz;43.38;-1.66;20/08/2026;6;AVERSES;24.1;19.5
Saint-Jean-de-Luz;43.38;-1.66;21/08/2026;6;AVERSES;22.7;16.9
Niort;46.32;-0.46;17/08/2026;5;SOLEIL VOILÉ;30.9;18.1
Niort;46.32;-0.46;18/08/2026;0;SOLEIL;31.1;18
Niort;46.32;-0.46;19/08/2026;0;SOLEIL;27.4;16.5
Niort;46.32;-0.46;20/08/2026;6;AVERSES;24.5;17.4
Niort;46.32;-0.46;21/08/2026;6;AVERSES;23.6;15.6
Poitiers;46.58;0.34;17/08/2026;5;SOLEIL VOILÉ;30.5;17.7
Poitiers;46.58;0.34;18/08/2026;0;SOLEIL;31.6;17.4
Poitiers;46.58;0.34;19/08/2026;0;SOLEIL;28.7;16.5
Poitiers;46.58;0.34;20/08/2026;7;PLUIE FAIBLE;24.9;17.1
Poitiers;46.58;0.34;21/08/2026;6;AVERSES;23.9;15.1
Limoges;45.83;1.26;17/08/2026;2;NUAGEUX;30.1;19.1
Limoges;45.83;1.26;18/08/2026;0;SOLEIL;31.7;18.2
Limoges;45.83;1.26;19/08/2026;0;SOLEIL;29.6;16.6
Limoges;45.83;1.26;20/08/2026;6;AVERSES;23.4;17.4
Limoges;45.83;1.26;21/08/2026;6;AVERSES;22.4;14.6
