Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Lunéville;48.59;6.49;26/08/2026;5;SOLEIL VOILÉ;25.5;14.6
Lunéville;48.59;6.49;27/08/2026;5;SOLEIL VOILÉ;26.7;15.6
Lunéville;48.59;6.49;28/08/2026;6;AVERSES;21.1;15.4
Lunéville;48.59;6.49;29/08/2026;6;AVERSES;19.1;12.7
Nancy;48.69;6.18;25/08/2026;6;AVERSES;27.1;13.5
Nancy;48.69;6.18;26/08/2026;5;SOLEIL VOILÉ;29.1;16
Nancy;48.69;6.18;27/08/2026;5;SOLEIL VOILÉ;31.1;14.6
Nancy;48.69;6.18;28/08/2026;7;PLUIE FAIBLE;24.2;17.1
Nancy;48.69;6.18;29/08/2026;6;AVERSES;22.2;14.9
Bar-le-Duc;48.77;5.16;25/08/2026;6;AVERSES;25.6;14.1
Bar-le-Duc;48.77;5.16;26/08/2026;5;SOLEIL VOILÉ;28.7;17.5
Bar-le-Duc;48.77;5.16;27/08/2026;5;SOLEIL VOILÉ;31.6;16
Bar-le-Duc;48.77;5.16;28/08/2026;6;AVERSES;24.4;17.4
Bar-le-Duc;48.77;5.16;29/08/2026;6;AVERSES;22.4;15.1
Commercy;48.76;5.59;25/08/2026;2;NUAGEUX;26.4;14.1
Commercy;48.76;5.59;26/08/2026;5;SOLEIL VOILÉ;29.4;16.6
Commercy;48.76;5.59;27/08/2026;5;SOLEIL VOILÉ;33;17.2
Commercy;48.76;5.59;28/08/2026;6;AVERSES;23.9;16.7
Commercy;48.76;5.59;29/08/2026;6;AVERSES;21.7;15.1
Verdun;49.16;5.38;25/08/2026;2;NUAGEUX;25.2;13.2
Verdun;49.16;5.38;26/08/2026;5;SOLEIL VOILÉ;28.9;15.9
Verdun;49.16;5.38;27/08/2026;5;SOLEIL VOILÉ;32.4;15.1
Verdun;49.16;5.38;28/08/2026;6;AVERSES;23.7;16
Verdun;49.16;5.38;29/08/2026;6;AVERSES;21.6;14.4
Metz;49.11;6.17;25/08/2026;6;AVERSES;24.7;13.1
Metz;49.11;6.17;26/08/2026;5;SOLEIL VOILÉ;27.9;16
Metz;49.11;6.17;27/08/2026;5;SOLEIL VOILÉ;30;15.5
Metz;49.11;6.17;28/08/2026;6;AVERSES;24.1;16.7
Metz;49.11;6.17;29/08/2026;6;AVERSES;21.4;14.6
Sarrebourg;48.73;7.05;25/08/2026;6;AVERSES;25.5;13.7
Sarrebourg;48.73;7.05;26/08/2026;5;SOLEIL VOILÉ;27.2;16.1
Sarrebourg;48.73;7.05;27/08/2026;5;SOLEIL VOILÉ;31.6;16.1
Sarrebourg;48.73;7.05;28/08/2026;6;AVERSES;23.7;17.7
Sarrebourg;48.73;7.05;29/08/2026;6;AVERSES;21.6;15
Sarreguemines;49.11;7.06;25/08/2026;6;AVERSES;26;12.2
Sarreguemines;49.11;7.06;26/08/2026;0;SOLEIL;26.6;14.7
Sarreguemines;49.11;7.06;27/08/2026;5;SOLEIL VOILÉ;30.4;15.6
Sarreguemines;49.11;7.06;28/08/2026;7;PLUIE FAIBLE;23.2;16.6
Sarreguemines;49.11;7.06;29/08/2026;6;AVERSES;21.2;14.1
Strasbourg;48.57;7.75;25/08/2026;6;AVERSES;24.4;12.1
Strasbourg;48.57;7.75;26/08/2026;0;SOLEIL;27.9;15.9
Strasbourg;48.57;7.75;27/08/2026;5;SOLEIL VOILÉ;31.2;16.6
Strasbourg;48.57;7.75;28/08/2026;6;AVERSES;24.1;17.6
Strasbourg;48.57;7.75;29/08/2026;6;AVERSES;21.9;14.5
Wissembourg;49.03;7.94;25/08/2026;2;NUAGEUX;25;14.1
Wissembourg;49.03;7.94;26/08/2026;0;SOLEIL;27.5;16.7
Wissembourg;49.03;7.94;27/08/2026;5;SOLEIL VOILÉ;30;17.5
Wissembourg;49.03;7.94;28/08/2026;6;AVERSES;24.4;18.4
Wissembourg;49.03;7.94;29/08/2026;6;AVERSES;23.4;16
Colmar;48.08;7.35;25/08/2026;6;AVERSES;25.1;12.9
Colmar;48.08;7.35;26/08/2026;0;SOLEIL;29.1;15.1
Colmar;48.08;7.35;27/08/2026;5;SOLEIL VOILÉ;32.6;16.4
Colmar;48.08;7.35;28/08/2026;6;AVERSES;24.2;18.2
Colmar;48.08;7.35;29/08/2026;6;AVERSES;22.2;15
Mulhouse;47.75;7.33;25/08/2026;0;SOLEIL;28;14.6
Mulhouse;47.75;7.33;26/08/2026;5;SOLEIL VOILÉ;28;16.7
Mulhouse;47.75;7.33;27/08/2026;5;SOLEIL VOILÉ;28.6;17.1
Mulhouse;47.75;7.33;28/08/2026;6;AVERSES;24.9;17.7
