Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Mantes-la-Jolie;48.99;1.72;19/08/2026;0;SOLEIL;24.4;16.1
Mantes-la-Jolie;48.99;1.72;20/08/2026;7;PLUIE FAIBLE;24;14.2
Mantes-la-Jolie;48.99;1.72;21/08/2026;6;AVERSES;22.5;13.4
Orgeval;48.92;1.98;17/08/2026;5;SOLEIL VOILÉ;28.5;17.5
Orgeval;48.92;1.98;18/08/2026;5;SOLEIL VOILÉ;30;16.2
Orgeval;48.92;1.98;19/08/2026;0;SOLEIL;25.1;16.6
Orgeval;48.92;1.98;20/08/2026;7;PLUIE FAIBLE;24.9;15.9
Orgeval;48.92;1.98;21/08/2026;6;AVERSES;23.6;14.5
Rambouillet;48.64;1.83;17/08/2026;5;SOLEIL VOILÉ;28;16.5
Rambouillet;48.64;1.83;18/08/2026;5;SOLEIL VOILÉ;30.1;15.1
Rambouillet;48.64;1.83;19/08/2026;0;SOLEIL;25.2;15.5
Rambouillet;48.64;1.83;20/08/2026;6;AVERSES;23.9;14.1
Rambouillet;48.64;1.83;21/08/2026;6;AVERSES;22.6;13.1
Versailles;48.8;2.13;17/08/2026;5;SOLEIL VOILÉ;27.6;18.1
Versailles;48.8;2.13;18/08/2026;5;SOLEIL VOILÉ;29;16.1
Versailles;48.8;2.13;19/08/2026;0;SOLEIL;24.6;16.5
Versailles;48.8;2.13;20/08/2026;7;PLUIE FAIBLE;22.6;15.2
Versailles;48.8;2.13;21/08/2026;6;AVERSES;21.2;13.7
Arpajon;48.59;2.25;17/08/2026;5;SOLEIL VOILÉ;29;19.6
Arpajon;48.59;2.25;18/08/2026;5;SOLEIL VOILÉ;31.6;17.5
Arpajon;48.59;2.25;19/08/2026;0;SOLEIL;26.5;17.9
Arpajon;48.59;2.25;20/08/2026;7;PLUIE FAIBLE;24.4;16.1
Arpajon;48.59;2.25;21/08/2026;6;AVERSES;23.2;15
Étampes;48.43;2.16;17/08/2026;5;SOLEIL VOILÉ;29.2;20.2
Étampes;48.43;2.16;18/08/2026;5;SOLEIL VOILÉ;29.7;18.1
Étampes;48.43;2.16;19/08/2026;0;SOLEIL;26.1;17.1
Étampes;48.43;2.16;20/08/2026;7;PLUIE FAIBLE;24.2;15
Étampes;48.43;2.16;21/08/2026;6;AVERSES;23.1;13.9
Évry;48.62;2.44;17/08/2026;5;SOLEIL VOILÉ;29.5;20.5
Évry;48.62;2.44;18/08/2026;5;SOLEIL VOILÉ;30.5;18.1
Évry;48.62;2.44;19/08/2026;0;SOLEIL;27.2;18.6
Évry;48.62;2.44;20/08/2026;7;PLUIE FAIBLE;24.2;16.1
Évry;48.62;2.44;21/08/2026;6;AVERSES;23.2;14.7
Milly-la-Forêt;48.4;2.47;17/08/2026;5;SOLEIL VOILÉ;29.9;17.6
Milly-la-Forêt;48.4;2.47;18/08/2026;5;SOLEIL VOILÉ;31.6;15.5
Milly-la-Forêt;48.4;2.47;19/08/2026;0;SOLEIL;28.4;16.2
Milly-la-Forêt;48.4;2.47;20/08/2026;7;PLUIE FAIBLE;25;15.1
Milly-la-Forêt;48.4;2.47;21/08/2026;6;AVERSES;23.7;13.7
Nanterre;48.89;2.2;17/08/2026;5;SOLEIL VOILÉ;28.7;18.1
Nanterre;48.89;2.2;18/08/2026;5;SOLEIL VOILÉ;30.1;17.4
Nanterre;48.89;2.2;19/08/2026;0;SOLEIL;25.7;17.6
Nanterre;48.89;2.2;20/08/2026;7;PLUIE FAIBLE;24.1;16.4
Nanterre;48.89;2.2;21/08/2026;6;AVERSES;22.9;15.1
Aulnay-sous-Bois;48.93;2.5;17/08/2026;5;SOLEIL VOILÉ;28.6;19.1
Aulnay-sous-Bois;48.93;2.5;18/08/2026;5;SOLEIL VOILÉ;30.1;18.4
Aulnay-sous-Bois;48.93;2.5;19/08/2026;0;SOLEIL;26.1;19
Aulnay-sous-Bois;48.93;2.5;20/08/2026;6;AVERSES;24.4;16.6
Aulnay-sous-Bois;48.93;2.5;21/08/2026;6;AVERSES;22.7;15.6
Bobigny;48.91;2.44;17/08/2026;5;SOLEIL VOILÉ;28.6;19.9
Bobigny;48.91;2.44;18/08/2026;5;SOLEIL VOILÉ;30.4;19.1
Bobigny;48.91;2.44;19/08/2026;0;SOLEIL;26.2;19.1
Bobigny;48.91;2.44;20/08/2026;6;AVERSES;24.1;16.7
Bobigny;48.91;2.44;21/08/2026;6;AVERSES;22.6;15.6
Créteil;48.79;2.46;17/08/2026;5;SOLEIL VOILÉ;29.9;19.7
Créteil;48.79;2.46;18/08/2026;5;SOLEIL VOILÉ;30.6;18.6
Créteil;48.79;2.46;19/08/2026;0;SOLEIL;27.2;19.6
Créteil;48.79;2.46;20/08/2026;7;PLUIE FAIBLE;24.1;16.2
Créteil;48.79;2.46;21/08/2026;6;AVERSES;22.9;14.9
Cergy;49.04;2.08;17/08/2026;5;SOLEIL VOILÉ;28.4;16.7
Cergy;49.04;2.08;18/08/2026;5;SOLEIL VOILÉ;30.1;16.1
Cergy;49.04;2.08;19/08/2026;0;SOLEIL;25.5;17
Cergy;49.04;2.08;20/08/2026;7;PLUIE FAIBLE;24.6;15.5
Cergy;49.04;2.08;21/08/2026;6;AVERSES;23.1;14.6
Magny-en-Vexin;49.16;1.79;17/08/2026;5;SOLEIL VOILÉ;28.2;14.2
Magny-en-Vexin;49.16;1.79;18/08/2026;5;SOLEIL VOILÉ;28;15
Magny-en-Vexin;49.16;1.79;19/08/2026;6;AVERSES;24.6;15.2
Magny-en-Vexin;49.16;1.79;20/08/2026;6;AVERSES;23.1;14.1
Magny-en-Vexin;49.16;1.79;21/08/2026;6;AVERSES;21.9;13.6
Marly-la-Ville;49.08;2.5;17/08/2026;5;SOLEIL VOILÉ;28.1;16.9
Marly-la-Ville;49.08;2.5;18/08/2026;5;SOLEIL VOILÉ;29.5;16.4
Marly-la-Ville;49.08;2.5;19/08/2026;0;SOLEIL;26;17.4
Marly-la-Ville;49.08;2.5;20/08/2026;6;AVERSES;23.5;15.2
Marly-la-Ville;49.08;2.5;21/08/2026;6;AVERSES;22.1;14.1
Pontoise;49.05;2.1;17/08/2026;5;SOLEIL VOILÉ;28.2;17.1
Pontoise;49.05;2.1;18/08/2026;5;SOLEIL VOILÉ;29.7;16.5
Pontoise;49.05;2.1;19/08/2026;0;SOLEIL;24.6;16.9
Pontoise;49.05;2.1;20/08/2026;7;PLUIE FAIBLE;24.7;15.6
Pontoise;49.05;2.1;21/08/2026;6;AVERSES;23.2;14.6
