Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Mantes-la-Jolie;48.99;1.72;11/08/2026;0;SOLEIL;31.6;15.9
Orgeval;48.92;1.98;07/08/2026;0;SOLEIL;27.5;11.5
Orgeval;48.92;1.98;08/08/2026;0;SOLEIL;30.4;13.1
Orgeval;48.92;1.98;09/08/2026;0;SOLEIL;32.1;16.2
Orgeval;48.92;1.98;10/08/2026;0;SOLEIL;31.7;18.6
Orgeval;48.92;1.98;11/08/2026;0;SOLEIL;32.2;17.1
Rambouillet;48.64;1.83;07/08/2026;0;SOLEIL;28.1;10.1
Rambouillet;48.64;1.83;08/08/2026;0;SOLEIL;31.2;12.2
Rambouillet;48.64;1.83;09/08/2026;0;SOLEIL;32;15.1
Rambouillet;48.64;1.83;10/08/2026;0;SOLEIL;31.6;16.6
Rambouillet;48.64;1.83;11/08/2026;0;SOLEIL;31.7;15.6
Versailles;48.8;2.13;07/08/2026;0;SOLEIL;26.9;12.1
Versailles;48.8;2.13;08/08/2026;0;SOLEIL;29.9;13.6
Versailles;48.8;2.13;09/08/2026;5;SOLEIL VOILÉ;31.6;17.4
Versailles;48.8;2.13;10/08/2026;0;SOLEIL;29;18.6
Versailles;48.8;2.13;11/08/2026;0;SOLEIL;28.7;17.1
Arpajon;48.59;2.25;07/08/2026;0;SOLEIL;28.7;14.1
Arpajon;48.59;2.25;08/08/2026;0;SOLEIL;32.1;15.4
Arpajon;48.59;2.25;09/08/2026;5;SOLEIL VOILÉ;33.2;17.5
Arpajon;48.59;2.25;10/08/2026;0;SOLEIL;32.1;19.5
Arpajon;48.59;2.25;11/08/2026;0;SOLEIL;32.6;18.7
Étampes;48.43;2.16;07/08/2026;0;SOLEIL;29.1;14
Étampes;48.43;2.16;08/08/2026;0;SOLEIL;32.6;14.9
Étampes;48.43;2.16;09/08/2026;5;SOLEIL VOILÉ;33;18.4
Étampes;48.43;2.16;10/08/2026;0;SOLEIL;32.1;17.4
Étampes;48.43;2.16;11/08/2026;0;SOLEIL;31.5;16.6
Évry;48.62;2.44;07/08/2026;0;SOLEIL;28.4;14.9
Évry;48.62;2.44;08/08/2026;0;SOLEIL;32;17
Évry;48.62;2.44;09/08/2026;5;SOLEIL VOILÉ;32.6;19.1
Évry;48.62;2.44;10/08/2026;0;SOLEIL;31.5;19.6
Évry;48.62;2.44;11/08/2026;0;SOLEIL;31.5;18.1
Milly-la-Forêt;48.4;2.47;07/08/2026;0;SOLEIL;29.1;11.5
Milly-la-Forêt;48.4;2.47;08/08/2026;0;SOLEIL;33;11.7
Milly-la-Forêt;48.4;2.47;09/08/2026;5;SOLEIL VOILÉ;33.2;13.7
Milly-la-Forêt;48.4;2.47;10/08/2026;0;SOLEIL;33.1;17.4
Milly-la-Forêt;48.4;2.47;11/08/2026;0;SOLEIL;32.7;16.1
Nanterre;48.89;2.2;07/08/2026;0;SOLEIL;28.1;12
Nanterre;48.89;2.2;08/08/2026;0;SOLEIL;31.1;13.2
Nanterre;48.89;2.2;09/08/2026;5;SOLEIL VOILÉ;32.9;16.5
Nanterre;48.89;2.2;10/08/2026;0;SOLEIL;31.5;19
Nanterre;48.89;2.2;11/08/2026;0;SOLEIL;31.5;17.5
Aulnay-sous-Bois;48.93;2.5;07/08/2026;0;SOLEIL;28.1;13.4
Aulnay-sous-Bois;48.93;2.5;08/08/2026;0;SOLEIL;31.1;15.4
Aulnay-sous-Bois;48.93;2.5;09/08/2026;5;SOLEIL VOILÉ;33.5;19
Aulnay-sous-Bois;48.93;2.5;10/08/2026;0;SOLEIL;31.1;19.7
Aulnay-sous-Bois;48.93;2.5;11/08/2026;0;SOLEIL;30.9;17.2
Bobigny;48.91;2.44;07/08/2026;0;SOLEIL;28.1;13.6
Bobigny;48.91;2.44;08/08/2026;0;SOLEIL;31.5;15.5
Bobigny;48.91;2.44;09/08/2026;5;SOLEIL VOILÉ;32.9;19.1
Bobigny;48.91;2.44;10/08/2026;0;SOLEIL;31.1;20.1
Bobigny;48.91;2.44;11/08/2026;0;SOLEIL;30.9;17.6
