Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Reims;49.25;4.03;12/08/2026;0;SOLEIL;34.2;18.4
Vitry-le-François;48.72;4.58;08/08/2026;5;SOLEIL VOILÉ;30.2;12.1
Vitry-le-François;48.72;4.58;09/08/2026;5;SOLEIL VOILÉ;33.1;15.1
Vitry-le-François;48.72;4.58;10/08/2026;0;SOLEIL;31.6;18.2
Vitry-le-François;48.72;4.58;11/08/2026;0;SOLEIL;30.5;17
Vitry-le-François;48.72;4.58;12/08/2026;0;SOLEIL;33.6;16.9
Chaumont;48.11;5.14;08/08/2026;0;SOLEIL;32.7;12.1
Chaumont;48.11;5.14;09/08/2026;5;SOLEIL VOILÉ;33.2;15.9
Chaumont;48.11;5.14;10/08/2026;0;SOLEIL;33.6;17.6
Chaumont;48.11;5.14;11/08/2026;0;SOLEIL;32.4;15.9
Chaumont;48.11;5.14;12/08/2026;0;SOLEIL;35.6;17.9
Langres;47.86;5.33;08/08/2026;0;SOLEIL;33.2;11
Langres;47.86;5.33;09/08/2026;5;SOLEIL VOILÉ;31.1;15.6
Langres;47.86;5.33;10/08/2026;0;SOLEIL;32.6;16.6
Langres;47.86;5.33;11/08/2026;0;SOLEIL;32.2;15.1
Langres;47.86;5.33;12/08/2026;0;SOLEIL;35.9;15.5
Saint-Dizier;48.63;4.95;08/08/2026;0;SOLEIL;31.2;14.4
Saint-Dizier;48.63;4.95;09/08/2026;5;SOLEIL VOILÉ;30.5;19.6
Saint-Dizier;48.63;4.95;10/08/2026;0;SOLEIL;31.2;19.5
Saint-Dizier;48.63;4.95;11/08/2026;0;SOLEIL;31.7;18.6
Saint-Dizier;48.63;4.95;12/08/2026;0;SOLEIL;34.1;18.6
Longwy;49.52;5.76;08/08/2026;0;SOLEIL;33.2;14.2
Longwy;49.52;5.76;09/08/2026;5;SOLEIL VOILÉ;33.1;16.6
Longwy;49.52;5.76;10/08/2026;0;SOLEIL;33.2;18.6
Longwy;49.52;5.76;11/08/2026;0;SOLEIL;31.9;16.6
Longwy;49.52;5.76;12/08/2026;0;SOLEIL;34.2;18.4
Lunéville;48.59;6.49;08/08/2026;0;SOLEIL;30;13.1
Lunéville;48.59;6.49;09/08/2026;5;SOLEIL VOILÉ;30.6;15.6
Lunéville;48.59;6.49;10/08/2026;0;SOLEIL;28.5;16.9
Lunéville;48.59;6.49;11/08/2026;0;SOLEIL;27.1;15.1
Lunéville;48.59;6.49;12/08/2026;0;SOLEIL;29.6;15
Nancy;48.69;6.18;08/08/2026;0;SOLEIL;32.6;13
Nancy;48.69;6.18;09/08/2026;5;SOLEIL VOILÉ;33.5;15.6
Nancy;48.69;6.18;10/08/2026;0;SOLEIL;33.5;18.1
Nancy;48.69;6.18;11/08/2026;0;SOLEIL;33;16.7
Nancy;48.69;6.18;12/08/2026;0;SOLEIL;35.1;17
Bar-le-Duc;48.77;5.16;08/08/2026;0;SOLEIL;32.9;13.6
Bar-le-Duc;48.77;5.16;09/08/2026;5;SOLEIL VOILÉ;33.5;16.1
Bar-le-Duc;48.77;5.16;10/08/2026;0;SOLEIL;33.1;19.5
Bar-le-Duc;48.77;5.16;11/08/2026;0;SOLEIL;32.5;17.9
Bar-le-Duc;48.77;5.16;12/08/2026;0;SOLEIL;34.4;18.2
Commercy;48.76;5.59;08/08/2026;0;SOLEIL;33.1;14.1
Commercy;48.76;5.59;09/08/2026;5;SOLEIL VOILÉ;33.5;17.1
Commercy;48.76;5.59;10/08/2026;0;SOLEIL;33.5;18.2
Commercy;48.76;5.59;11/08/2026;0;SOLEIL;31.9;16.6
Commercy;48.76;5.59;12/08/2026;0;SOLEIL;34.6;18
Verdun;49.16;5.38;08/08/2026;0;SOLEIL;32.6;11.5
Verdun;49.16;5.38;09/08/2026;5;SOLEIL VOILÉ;33.1;13.5
Verdun;49.16;5.38;10/08/2026;0;SOLEIL;32.6;16.5
Verdun;49.16;5.38;11/08/2026;0;SOLEIL;30.7;14.1
Verdun;49.16;5.38;12/08/2026;0;SOLEIL;33.7;15.2
Metz;49.11;6.17;08/08/2026;0;SOLEIL;32.6;12.7
Metz;49.11;6.17;09/08/2026;5;SOLEIL VOILÉ;33.6;15.9
Metz;49.11;6.17;10/08/2026;0;SOLEIL;32;18.2
Metz;49.11;6.17;11/08/2026;0;SOLEIL;30.6;14.2
Metz;49.11;6.17;12/08/2026;0;SOLEIL;33.5;15.9
Sarrebourg;48.73;7.05;08/08/2026;0;SOLEIL;31.6;13.5
Sarrebourg;48.73;7.05;09/08/2026;5;SOLEIL VOILÉ;33.2;16.6
Sarrebourg;48.73;7.05;10/08/2026;0;SOLEIL;32.1;19.1
Sarrebourg;48.73;7.05;11/08/2026;0;SOLEIL;30.9;18.5
Sarrebourg;48.73;7.05;12/08/2026;0;SOLEIL;33.6;18.5
Sarreguemines;49.11;7.06;08/08/2026;0;SOLEIL;33.5;12.2
Sarreguemines;49.11;7.06;09/08/2026;5;SOLEIL VOILÉ;32.6;15.2
Sarreguemines;49.11;7.06;10/08/2026;0;SOLEIL;31.5;16.6
Sarreguemines;49.11;7.06;11/08/2026;0;SOLEIL;31.1;15.2
Sarreguemines;49.11;7.06;12/08/2026;0;SOLEIL;32.6;15.9
Strasbourg;48.57;7.75;08/08/2026;0;SOLEIL;32.9;14.5
Strasbourg;48.57;7.75;09/08/2026;5;SOLEIL VOILÉ;33.2;16.6
Strasbourg;48.57;7.75;10/08/2026;0;SOLEIL;33.1;18.6
Strasbourg;48.57;7.75;11/08/2026;0;SOLEIL;32.5;16
Strasbourg;48.57;7.75;12/08/2026;0;SOLEIL;34.6;17.1
Wissembourg;49.03;7.94;08/08/2026;0;SOLEIL;32.6;17.5
Wissembourg;49.03;7.94;09/08/2026;5;SOLEIL VOILÉ;33.1;20
Wissembourg;49.03;7.94;10/08/2026;0;SOLEIL;32.6;21.4
Wissembourg;49.03;7.94;11/08/2026;0;SOLEIL;32.1;20.1
Wissembourg;49.03;7.94;12/08/2026;0;SOLEIL;34.4;19.2
Colmar;48.08;7.35;08/08/2026;0;SOLEIL;32.6;14
Colmar;48.08;7.35;09/08/2026;0;SOLEIL;34.4;16.5
Colmar;48.08;7.35;10/08/2026;0;SOLEIL;33.6;18.9
Colmar;48.08;7.35;11/08/2026;0;SOLEIL;31.6;18
Colmar;48.08;7.35;12/08/2026;0;SOLEIL;33.1;17.1
Mulhouse;47.75;7.33;08/08/2026;0;SOLEIL;32.5;16.7
Mulhouse;47.75;7.33;09/08/2026;0;SOLEIL;32.7;18.5
Mulhouse;47.75;7.33;10/08/2026;0;SOLEIL;32.7;19.5
Mulhouse;47.75;7.33;11/08/2026;0;SOLEIL;32.1;19.6
Mulhouse;47.75;7.33;12/08/2026;0;SOLEIL;32.7;20.1
Épinal;48.17;6.45;08/08/2026;0;SOLEIL;34;16
Épinal;48.17;6.45;09/08/2026;0;SOLEIL;34;17.6
Épinal;48.17;6.45;10/08/2026;10;ORAGEUX;34;20.2
Épinal;48.17;6.45;11/08/2026;0;SOLEIL;32.6;19.5
Épinal;48.17;6.45;12/08/2026;0;SOLEIL;33.7;19.9
Neufchâteau;48.35;5.69;08/08/2026;0;SOLEIL;33.1;12.1
Neufchâteau;48.35;5.69;09/08/2026;5;SOLEIL VOILÉ;32;17.1
Neufchâteau;48.35;5.69;10/08/2026;0;SOLEIL;31.9;17.1
Neufchâteau;48.35;5.69;11/08/2026;0;SOLEIL;30.7;15.6
Neufchâteau;48.35;5.69;12/08/2026;0;SOLEIL;33.7;15.9
Saint-Dié-des-Vosges;48.29;6.95;08/08/2026;0;SOLEIL;32.6;12
Saint-Dié-des-Vosges;48.29;6.95;09/08/2026;5;SOLEIL VOILÉ;31.2;15.4
Saint-Dié-des-Vosges;48.29;6.95;10/08/2026;0;SOLEIL;32.6;17.1
Saint-Dié-des-Vosges;48.29;6.95;11/08/2026;0;SOLEIL;31.5;15
Saint-Dié-des-Vosges;48.29;6.95;12/08/2026;0;SOLEIL;33.2;15.9
